x,y
3.5299999999999994,0.5853667086723795
3.540000000000001,0.7605753461335806
3.5500000000000007,0.7264038331351138
3.5600000000000005,-0.09353148572902487
3.5700000000000003,0.1323436736297624
3.58,0.6986369247665896
3.59,-0.06526283011741418
3.5999999999999996,0.6735877619841414
3.6099999999999994,0.4259182039124678
3.620000000000001,-0.024092090193113758
3.630000000000001,0.47791185759015853
3.6400000000000006,0.6284860688455063
3.6500000000000004,0.7918514703465251
3.66,0.492006730555344
3.67,-0.44042411893503086
3.6799999999999997,-0.02442109217484878
3.6899999999999995,0.24149422667136328
3.700000000000001,0.10138458991275014
3.710000000000001,0.09248605537778144
3.7200000000000006,0.17292081977444457
3.7300000000000004,0.04720924188803825
3.74,0.014145937243889878
3.75,-0.12338948447942985
3.76,-0.01722901607502747
3.7699999999999996,-0.34302045487240507
3.7799999999999994,0.17504340356938122
3.790000000000001,0.49283264741625527
3.8000000000000007,0.4002443348068645
3.8100000000000005,-0.4916876402725902
3.8200000000000003,0.07056314437226899
3.83,-0.5878114955091484
3.84,0.4688184027932901
3.8499999999999996,-0.28748029970020456
3.8599999999999994,-0.05961912484126717
3.870000000000001,0.10419868456416796
3.880000000000001,-0.08508170222654196
3.8900000000000006,0.20091289475711413
3.9000000000000004,0.15727257461063432
3.91,-0.23040898416274572
3.92,0.005304250206365454
3.9299999999999997,-0.708970869195881
3.9399999999999995,-0.1662867549986293
3.950000000000001,-0.1749003818586424
3.960000000000001,0.29689555536150575
3.9700000000000006,0.17688737052965037
3.9800000000000004,-0.38809168660325266
3.99,0.10499188420292274
4,0.0882485897248959
4.01,0.16559870993875314
4.02,-0.30919950557497644
4.029999999999999,-0.005452034822344742
4.040000000000001,0.33297457832322186
4.050000000000001,-0.3866050432469785
4.0600000000000005,0.08344078689372993
4.07,-0.08355841580519725
4.08,-0.03788275150709915
4.09,-0.5930889308826125
4.1,-1.1426013273923097
4.109999999999999,0.1214567928851743
4.120000000000001,-0.1621268308403262
4.130000000000001,-0.42730887968231057
4.140000000000001,-0.008824527021086548
4.15,-0.29933091886973084
4.16,-0.07585500763964172
4.17,0.5657718589209197
4.18,-0.6514108662014408
4.1899999999999995,-0.5038796889594216
4.200000000000001,-0.05386409970924619
4.210000000000001,0.16125901988349903
4.220000000000001,0.25102249640413604
4.23,0.23197521186724293
4.24,-0.5730100877908484
4.25,-0.0033345694378141277
4.26,-0.680799557398825
4.27,-0.16587633189149645
4.279999999999999,0.01987463789976912
4.290000000000001,-0.34182840236777834
4.300000000000001,-0.448848515980226
4.3100000000000005,-0.2926297921106187
4.32,-0.0787942262589666
4.33,0.07840244475350294
4.34,-0.40325095584625004
4.35,-0.4665244175631552
4.359999999999999,-0.26790730591000733
4.370000000000001,-0.32243010732594657
4.380000000000001,-0.2098005209911806
4.390000000000001,-0.9598610660261219
4.4,-0.4025618459579728
4.41,-0.38590852731840414
4.42,-0.24027910497254085
4.43,-0.0550970289676872
4.4399999999999995,-0.6064823999364004
4.450000000000001,-0.5483933940985004
4.460000000000001,-0.7644936255468562
4.470000000000001,-0.39496631443721697
4.48,0.2794515004497924
4.49,-0.5844635627358692
4.5,-1.2865304418175236
4.51,-0.14930784005333925
4.52,-0.49855728308158165
4.529999999999999,-0.28278838542872725
4.540000000000001,-0.6012574060354782
4.550000000000001,-0.6990162300677355
4.5600000000000005,-0.9391311404551659
4.57,-0.2517880826468648
4.58,-0.7442395165500744
4.59,-0.5123426709111154
4.6,-0.2667806388765472
4.609999999999999,-0.2479516099507505
4.620000000000001,-0.2274275162130372
4.630000000000001,-0.2187180522545195
4.640000000000001,-0.6193603771751117
4.65,-0.26732359733713484
4.66,-0.08828321217649321
4.67,-0.4218547009093685
4.68,-0.3534683559785865
4.6899999999999995,-0.22274670610717262
4.700000000000001,-0.06352175214648248
4.710000000000001,-0.9559311343809143
4.720000000000001,-0.15654595720707792
4.73,-0.6905681117334048
4.74,-0.4050049204921622
4.75,-0.5246149726694894
4.76,-0.7879838451842706
4.77,-1.0849937267046719
4.779999999999999,-0.6977981077617579
4.790000000000001,-0.9903125213657489
4.800000000000001,-0.2392541733608598
4.8100000000000005,-0.3658504245912544
4.82,-0.24496671138393483
4.83,-0.7004114716202585
4.84,-0.7852077686169565
4.85,-0.7285676559872531
4.859999999999999,-0.8411262761313685
4.870000000000001,-0.4876164082685098
4.880000000000001,-0.6226760913640346
4.890000000000001,-1.049002875333915
4.9,-0.8385965485060439
4.91,0.0025231518586825707
4.92,-1.1002712895587252
4.93,-0.6756618977914572
4.9399999999999995,-0.4151972583720608
4.950000000000001,-1.1466986809082498
4.960000000000001,-0.8738994002389698
4.970000000000001,-1.2340507426019822
4.98,-0.4922853910163689
4.99,-0.6747251833411608
5,-0.29207278506325307
